x,y,z,parentid,vid,edgetype
0.20905840407111795,0.20800000000000005,0.111,0.0,1.0,<
0.20585757887357325,0.20800000000000005,0.115,0.0,2.0,+
0.21300000000000005,0.20800000000000005,0.10754835910013233,1.0,3.0,<
0.20500000000000002,0.20800000000000005,0.119,2.0,4.0,<
0.21700000000000003,0.20800000000000005,0.107,3.0,5.0,<
0.20420082519754476,0.20805840407111797,0.123,4.0,6.0,<
0.22100000000000003,0.20794159592888206,0.10754835910013233,5.0,7.0,<
0.20179917480245532,0.20879917480245533,0.12700000000000003,6.0,8.0,<
0.22500000000000003,0.20720082519754476,0.10990328179973534,7.0,9.0,<
0.20111680814223593,0.2112008251975447,0.131,8.0,10.0,+
0.229,0.20479917480245532,0.10754835910013233,9.0,11.0,<
0.20179917480245532,0.2119415959288821,0.13500000000000004,10.0,12.0,<
0.233,0.20405840407111797,0.10754835910013233,11.0,13.0,<
0.20420082519754476,0.21200000000000005,0.139,12.0,14.0,<
0.23700000000000004,0.20400000000000001,0.11045164089986767,13.0,15.0,<
0.2049415959288821,0.21200000000000005,0.14300000000000002,14.0,16.0,<
0.24100000000000002,0.20400000000000001,0.111,15.0,17.0,<
0.2049415959288821,0.21205840407111798,0.147,16.0,18.0,<
0.24500000000000002,0.20400000000000001,0.111,17.0,19.0,<
0.20419378388810164,0.21290894163524815,0.151,18.0,20.0,<
0.24900000000000008,0.20400000000000001,0.111,19.0,21.0,<
0.20162244713677738,0.2166752295161303,0.15548224785076126,20.0,22.0,<
0.25300000000000006,0.20400000000000001,0.11154835910013233,21.0,23.0,<
0.1970513627616749,0.21925218795921964,0.15845164089986766,21.0,24.0,+
0.20419378388810167,0.2191937838881017,0.159,22.0,25.0,<
0.257,0.20394159592888209,0.11445164089986767,23.0,26.0,<
0.193,0.22074077073133738,0.159,24.0,27.0,<
0.20500000000000002,0.21988319185776412,0.16300000000000003,25.0,28.0,<
0.26099999999999995,0.20320082519754476,0.115,26.0,29.0,<
0.18905840407111796,0.22320082519754472,0.15954835910013235,27.0,30.0,<
0.20579917480245533,0.21920082519754477,0.16700000000000004,28.0,31.0,<
0.26500000000000007,0.20079917480245535,0.115,29.0,32.0,<
0.1857991748024553,0.22400000000000003,0.16300000000000003,30.0,33.0,<
0.20825922926866267,0.21679917480245536,0.17100000000000004,31.0,34.0,<
0.2690000000000001,0.20005840407111802,0.115,32.0,35.0,<
0.18420082519754472,0.22479917480245537,0.16700000000000004,33.0,36.0,<
0.2097407707313374,0.216058404071118,0.17500000000000002,34.0,37.0,<
0.273,0.2000000000000001,0.115,35.0,38.0,<
0.18094159592888207,0.22720082519754475,0.1704516408998677,36.0,39.0,<
0.2122008251975447,0.21600000000000005,0.17900000000000002,37.0,40.0,<
0.277,0.2000000000000001,0.115,38.0,41.0,<
0.177,0.22800000000000006,0.17154835910013236,39.0,42.0,<
0.21288319185776416,0.216058404071118,0.18300000000000002,40.0,43.0,<
0.2810000000000001,0.2000000000000001,0.115,41.0,44.0,<
0.173,0.22879917480245532,0.17500000000000002,42.0,45.0,<
0.21224514664977648,0.2168062161118984,0.18700000000000003,43.0,46.0,<
0.28500000000000003,0.2000000000000001,0.11554835910013235,44.0,47.0,<
0.169,0.23125922926866269,0.17900000000000002,45.0,48.0,<
0.21040324141161348,0.21931638499450848,0.19051775214923872,46.0,49.0,<
0.28900000000000003,0.19994159592888214,0.11845164089986766,47.0,50.0,<
0.16500000000000004,0.2327407707313374,0.18300000000000002,48.0,51.0,+
0.2091149707058992,0.2229059771855216,0.18763547641952366,48.0,52.0,+
0.21310272552334975,0.21674781204078047,0.19500000000000003,49.0,53.0,<
0.29305136276167487,0.1991424211264268,0.11845164089986766,50.0,54.0,<
0.161058404071118,0.23520082519754473,0.18700000000000003,52.0,55.0,<
0.21689727447665028,0.2152521879592196,0.19900000000000004,53.0,56.0,<
0.29767522951613035,0.196,0.11548224785076126,54.0,57.0,<
0.15779917480245537,0.23600000000000002,0.19100000000000003,55.0,58.0,<
0.21954397620903365,0.21267522951613035,0.203,56.0,59.0,<
0.3001937838881017,0.19200000000000003,0.115,56.0,60.0,+
0.30105136276167493,0.19685757887357327,0.11554835910013235,57.0,61.0,<
0.15620082519754475,0.2368575788735733,0.19500000000000003,58.0,62.0,+
0.21701408261888616,0.21599295869055699,0.20700000000000002,58.0,63.0,<
0.22089727447665033,0.20805136276167488,0.20300000000000004,59.0,64.0,<
0.3009415959288821,0.18800000000000003,0.115,60.0,65.0,<
0.30500000000000005,0.2000527823793529,0.1185177521492387,61.0,66.0,<
0.1529415959288821,0.24,0.19900000000000004,62.0,67.0,<
0.21465675367602857,0.21920082519754475,0.21100000000000005,63.0,68.0,<
0.22100000000000006,0.20400000000000004,0.20300000000000004,64.0,69.0,<
0.3010000000000001,0.18400000000000002,0.115,65.0,70.0,+
0.30500000000000005,0.20400000000000001,0.11954835910013234,65.0,71.0,<
0.309,0.20000000000000004,0.119,66.0,72.0,<
0.14900000000000005,0.24314242112642678,0.20300000000000004,67.0,73.0,<
0.2162592292686627,0.22079917480245537,0.21500000000000005,68.0,74.0,<
0.22105840407111801,0.20000000000000007,0.20300000000000004,69.0,75.0,<
0.3010000000000001,0.18000000000000002,0.115,70.0,76.0,<
0.30500000000000005,0.20793231732638218,0.123,71.0,77.0,<
0.31300000000000006,0.2000000000000001,0.119,72.0,78.0,<
0.14500000000000005,0.244,0.20700000000000002,73.0,79.0,<
0.21694159592888204,0.22394159592888208,0.21900000000000003,74.0,80.0,<
0.22179917480245534,0.19600000000000004,0.20300000000000004,75.0,81.0,<
0.3010000000000001,0.17600000000000002,0.115,76.0,82.0,<
0.305,0.21096346253847123,0.12636452358047634,77.0,83.0,<
0.317,0.2000000000000001,0.11954835910013234,78.0,84.0,<
0.14105840407111797,0.2447991748024553,0.21100000000000005,79.0,85.0,<
0.21700000000000003,0.22640165039508942,0.22300000000000003,80.0,86.0,<
0.22425922926866268,0.19200000000000003,0.2035483591001324,81.0,87.0,<
0.3010000000000001,0.17200000000000001,0.115,83.0,88.0,<
0.32100000000000006,0.2000000000000001,0.12245164089986767,84.0,89.0,<
0.13775485335022353,0.2471494624358699,0.21500000000000005,85.0,90.0,<
0.21700000000000003,0.2255399455337927,0.227,86.0,91.0,<
0.22574077073133736,0.18800000000000003,0.2064516408998677,87.0,92.0,<
0.3010000000000001,0.16800000000000004,0.115,88.0,93.0,<
0.32500000000000007,0.2000000000000001,0.123,89.0,94.0,<
0.13559675858838652,0.24727198810451684,0.21948224785076126,90.0,95.0,<
0.21700000000000003,0.22725922926866268,0.23100000000000004,91.0,96.0,<
0.22820082519754475,0.18400000000000002,0.20754835910013236,92.0,97.0,<
0.3010000000000001,0.164,0.115,93.0,98.0,<
0.329,0.2000000000000001,0.123,94.0,99.0,+
0.13295567854776827,0.24394863723832522,0.22245164089986766,94.0,100.0,<
0.13294863723832517,0.24885757887357324,0.22300000000000003,95.0,101.0,<
0.21700000000000003,0.2279415959288821,0.235,96.0,102.0,<
0.229,0.18000000000000002,0.2104516408998677,97.0,103.0,<
0.3010000000000001,0.15999999999999998,0.115,98.0,104.0,<
0.3330000000000001,0.2000000000000001,0.123,99.0,105.0,<
0.1297991748024553,0.24,0.22354835910013238,100.0,106.0,<
0.12972801189548322,0.2527280118954832,0.22699999999999998,101.0,107.0,<
0.21705840407111796,0.228058404071118,0.23900000000000002,102.0,108.0,<
0.22979917480245535,0.17600000000000002,0.2115483591001324,103.0,109.0,<
0.3010000000000001,0.156,0.115,104.0,110.0,<
0.33693231732638224,0.2000000000000001,0.123,105.0,111.0,<
0.12825922926866268,0.23600000000000002,0.22645164089986772,106.0,112.0,<
0.12505136276167486,0.2552521879592196,0.2304516408998677,106.0,113.0,+
0.13299295869055694,0.2560513627616749,0.22754835910013238,107.0,114.0,<
0.21785757887357327,0.2288575788735733,0.243,108.0,115.0,<
0.23220082519754476,0.17200000000000001,0.2144516408998677,109.0,116.0,<
0.30100000000000005,0.1520676826736179,0.115,110.0,117.0,<
0.33996346253847126,0.2,0.12299999999999998,111.0,118.0,<
0.12579917480245534,0.23200000000000004,0.22700000000000006,112.0,119.0,<
0.12100000000000001,0.25674077073133744,0.23154835910013233,113.0,120.0,<
0.13620082519754476,0.26000000000000006,0.2304516408998677,114.0,121.0,<
0.2210527823793529,0.23200000000000004,0.24699999999999997,115.0,122.0,<
0.233,0.16800000000000004,0.21554835910013234,116.0,123.0,<
0.301,0.14903653746152873,0.115,118.0,124.0,<
0.12500000000000003,0.22800000000000004,0.22700000000000006,119.0,125.0,<
0.11700000000000003,0.2592008251975447,0.235,120.0,126.0,<
