x,y,z,parentid,vid,edgetype
0.163058404071118,0.19100000000000006,0.11854835910013234,0.0,1.0,<
0.15985757887357327,0.19100000000000006,0.122,0.0,2.0,+
0.16700000000000004,0.1909415959288821,0.11800000000000001,1.0,3.0,<
0.159058404071118,0.19100000000000006,0.126,2.0,4.0,<
0.17100000000000007,0.19014242112642685,0.11854835910013234,3.0,5.0,<
0.159,0.19100000000000006,0.13,4.0,6.0,<
0.17500000000000004,0.1869415959288821,0.12145164089986767,5.0,7.0,<
0.159,0.19100000000000006,0.134,6.0,8.0,<
0.17900000000000002,0.18300000000000005,0.12254835910013233,7.0,9.0,<
0.159,0.19100000000000006,0.138,8.0,10.0,<
0.18300000000000002,0.17905840407111795,0.126,9.0,11.0,<
0.159,0.19100000000000006,0.14200000000000002,10.0,12.0,<
0.18700000000000006,0.1757991748024553,0.13,11.0,13.0,<
0.159,0.19100000000000006,0.14600000000000002,12.0,14.0,<
0.19100000000000003,0.1742592292686627,0.1334516408998677,13.0,15.0,<
0.159,0.19100000000000006,0.15000000000000002,14.0,16.0,<
0.19500000000000003,0.1717991748024553,0.13454835910013235,15.0,17.0,<
0.159,0.19100000000000006,0.154,16.0,18.0,<
0.19900000000000007,0.17100000000000007,0.13745164089986767,17.0,19.0,<
0.159,0.19100000000000006,0.15800000000000003,18.0,20.0,<
0.20300000000000007,0.1701424211264268,0.13854835910013236,19.0,21.0,<
0.159,0.19100000000000006,0.162,20.0,22.0,<
0.20700000000000005,0.16700000000000004,0.14200000000000002,21.0,23.0,<
0.159,0.19100000000000006,0.16600000000000004,22.0,24.0,<
0.21100000000000008,0.16379917480245532,0.14545164089986767,23.0,25.0,<
0.159,0.19100000000000006,0.17,24.0,26.0,<
0.21500000000000008,0.16220082519754472,0.14654835910013234,25.0,27.0,<
0.159,0.19100000000000006,0.17400000000000002,26.0,28.0,<
0.21900000000000006,0.15894159592888205,0.14945164089986768,27.0,29.0,<
0.15894159592888207,0.19100000000000006,0.17800000000000002,28.0,30.0,<
0.223,0.15505840407111798,0.15054835910013234,29.0,31.0,<
0.15814242112642674,0.1910513627616749,0.18200000000000005,30.0,32.0,<
0.227,0.1517991748024553,0.15345164089986768,31.0,33.0,<
0.15494721762064712,0.19162244713677742,0.186,32.0,34.0,<
0.23094863723832518,0.15020082519754469,0.15400000000000003,33.0,35.0,+
0.15100000000000002,0.1902521879592196,0.1854516408998677,33.0,36.0,<
0.15500000000000003,0.19419378388810166,0.19000000000000006,34.0,37.0,<
0.23427198810451677,0.14694721762064708,0.15496449570152257,35.0,38.0,<
0.147,0.1877991748024553,0.18254835910013237,36.0,39.0,<
0.15500000000000003,0.1949415959288821,0.19400000000000003,37.0,40.0,+
0.2310070413094431,0.14300000000000002,0.15745164089986768,37.0,41.0,<
0.23894863723832516,0.147,0.15745164089986768,38.0,42.0,<
0.14300000000000002,0.18700000000000003,0.18254835910013237,39.0,43.0,<
0.15500000000000003,0.19500000000000003,0.19800000000000006,40.0,44.0,<
0.22779917480245535,0.13900000000000004,0.15854835910013235,41.0,45.0,<
0.243,0.147,0.15854835910013235,42.0,46.0,<
0.13900000000000004,0.1861424211264268,0.1854516408998677,43.0,47.0,<
0.15500000000000003,0.19500000000000003,0.20200000000000004,44.0,48.0,<
0.22625922926866268,0.13500000000000004,0.1614516408998677,45.0,49.0,<
0.24700000000000003,0.14694159592888204,0.1614516408998677,46.0,50.0,<
0.13500000000000004,0.18294159592888207,0.18654835910013237,47.0,51.0,<
0.15500000000000003,0.19500000000000003,0.206,48.0,52.0,<
0.22379917480245531,0.131,0.16254835910013235,49.0,53.0,<
0.251,0.1462008251975447,0.162,50.0,54.0,<
0.131,0.17905840407111795,0.19000000000000006,51.0,55.0,<
0.15500000000000003,0.19500000000000003,0.21,52.0,56.0,<
0.223058404071118,0.12700000000000003,0.1654516408998677,53.0,57.0,<
0.2550513627616749,0.14374781204078044,0.162,54.0,58.0,<
0.12700000000000003,0.1757991748024553,0.19345164089986772,55.0,59.0,<
0.15500000000000003,0.19500000000000003,0.214,56.0,60.0,<
0.22300000000000003,0.12306768267361785,0.16600000000000004,57.0,61.0,<
0.2597280118954833,0.1423775528632226,0.16199999999999998,58.0,62.0,<
0.12300000000000001,0.1742592292686627,0.19454835910013238,59.0,63.0,<
0.15500000000000003,0.19500000000000003,0.21800000000000003,60.0,64.0,<
0.22300000000000003,0.12003653746152874,0.166,61.0,65.0,<
0.2630513627616749,0.13894863723832518,0.16254835910013235,61.0,66.0,+
0.26299295869055694,0.1438062161118984,0.16254835910013235,62.0,67.0,<
0.119,0.17174077073133737,0.19800000000000006,63.0,68.0,<
0.15500000000000003,0.19500000000000003,0.222,65.0,69.0,<
0.267,0.13500000000000004,0.1654516408998677,66.0,70.0,<
0.2662008251975448,0.14705840407111795,0.1654516408998677,67.0,71.0,<
0.115,0.1702592292686627,0.20090328179973538,68.0,72.0,<
0.15505840407111798,0.19500000000000003,0.22600000000000003,69.0,73.0,<
0.271,0.13105840407111796,0.16654835910013235,70.0,74.0,<
0.2677991748024554,0.15100000000000005,0.16654835910013235,71.0,75.0,<
0.111,0.1677407707313374,0.19909671820026467,72.0,76.0,<
0.15574077073133735,0.195058404071118,0.23,73.0,77.0,<
0.2750000000000001,0.1277991748024553,0.1694516408998677,74.0,78.0,<
0.27099072139750013,0.15493231732638219,0.17,75.0,79.0,<
0.107,0.16620082519754475,0.2014516408998677,76.0,80.0,<
0.15746005446620737,0.19579917480245532,0.23400000000000004,77.0,81.0,<
0.2789486372383252,0.12614946243586983,0.1694516408998677,78.0,82.0,<
0.27396346253847126,0.15796346253847127,0.17336452358047633,79.0,83.0,<
0.10305136276167488,0.16294159592888208,0.20254835910013233,80.0,84.0,<
0.15659834960491062,0.1982592292686627,0.238,81.0,85.0,<
0.28232477048386967,0.12227198810451678,0.16696449570152255,83.0,86.0,<
0.09972801189548322,0.159,0.20599999999999993,84.0,87.0,<
0.15906544538056103,0.1997478120407805,0.24200000000000002,85.0,88.0,+
0.2798062161118985,0.11894863723832515,0.16600000000000004,85.0,89.0,<
0.2869486372383251,0.1198062161118984,0.1694516408998677,86.0,90.0,<
0.0950513627616749,0.15894159592888207,0.206,86.0,91.0,+
0.10305136276167488,0.15500000000000003,0.20945164089986765,87.0,92.0,<
0.16232477048386973,0.20237755286322262,0.246,88.0,93.0,<
0.27905840407111804,0.115,0.16600000000000004,89.0,94.0,<
0.2909323173263822,0.11905840407111797,0.17,90.0,95.0,<
0.09100000000000003,0.1582008251975447,0.206,91.0,96.0,<
0.107,0.15100000000000002,0.21,92.0,97.0,+
0.15980621611189838,0.1997478120407805,0.25,92.0,98.0,<
0.16694863723832518,0.20694863723832516,0.24654835910013234,93.0,99.0,<
0.2790000000000001,0.11106768267361787,0.16600000000000004,94.0,100.0,<
0.2939634625384712,0.11899999999999998,0.16999999999999998,95.0,101.0,<
0.08700000000000002,0.15574077073133735,0.20654835910013233,96.0,102.0,<
0.11093231732638216,0.14706768267361786,0.21,97.0,103.0,<
0.159058404071118,0.1982592292686627,0.25400000000000006,98.0,104.0,<
0.1709415959288821,0.21100000000000008,0.25,99.0,105.0,<
0.279,0.10803653746152875,0.166,101.0,106.0,<
0.083,0.15425922926866267,0.21,102.0,107.0,<
0.11396346253847124,0.14403653746152872,0.20999999999999996,103.0,108.0,<
0.15894159592888207,0.19579917480245532,0.25800000000000006,104.0,109.0,<
0.17420082519754473,0.21500000000000008,0.25400000000000006,106.0,110.0,<
0.07894863723832517,0.15179917480245533,0.21345164089986768,108.0,111.0,<
0.1582008251975447,0.195058404071118,0.262,109.0,112.0,<
0.1757991748024553,0.21900000000000006,0.25800000000000006,110.0,113.0,<
0.07432477048386972,0.151,0.21399999999999994,111.0,114.0,<
0.1557991748024553,0.19500000000000003,0.26600000000000007,112.0,115.0,<
0.17905840407111795,0.223,0.262,113.0,116.0,<
0.07094863723832515,0.147,0.2105483591001323,113.0,117.0,+
0.07174781204078044,0.15420082519754472,0.21800000000000003,114.0,118.0,<
0.15505840407111798,0.19500000000000003,0.2700000000000001,115.0,119.0,<
0.18300000000000002,0.227,0.2654516408998677,116.0,120.0,<
0.067,0.14300000000000002,0.21,117.0,121.0,<
0.0702008251975447,0.1557991748024553,0.222,118.0,122.0,<
0.15500000000000003,0.195058404071118,0.2740000000000001,119.0,123.0,<
0.18700000000000006,0.23100000000000004,0.26654835910013236,120.0,124.0,<
0.063,0.1389472176206471,0.20999999999999994,121.0,125.0,<
0.06700000000000002,0.159058404071118,0.22600000000000003,122.0,126.0,<
0.15500000000000003,0.19579917480245532,0.278,123.0,127.0,<
0.1909415959288821,0.23500000000000001,0.2700000000000001,124.0,128.0,<
0.05900000000000001,0.13820082519754476,0.2105483591001323,124.0,129.0,+
0.063,0.13500000000000004,0.21,125.0,130.0,<
0.06379917480245531,0.16300000000000003,0.23,126.0,131.0,<
0.15500000000000003,0.19820082519754478,0.28200000000000003,127.0,132.0,<
0.19420082519754478,0.23900000000000002,0.2740000000000001,128.0,133.0,<
0.055,0.13579917480245535,0.21345164089986768,129.0,134.0,<
0.063,0.131,0.21,130.0,135.0,<
0.06220082519754471,0.16700000000000004,0.23400000000000004,131.0,136.0,<
0.15500000000000003,0.1989415959288821,0.28600000000000003,132.0,137.0,<
0.19579917480245534,0.243,0.27745164089986774,133.0,138.0,<
0.051000000000000004,0.135058404071118,0.214,134.0,139.0,<
0.063,0.12700000000000003,0.21,135.0,140.0,<
0.05900000000000001,0.1709415959288821,0.238,136.0,141.0,<
0.15500000000000003,0.19900000000000007,0.29000000000000004,137.0,142.0,<
0.19905840407111802,0.24700000000000003,0.2785483591001324,138.0,143.0,<
0.04700000000000001,0.13500000000000004,0.21454835910013234,139.0,144.0,<
0.063,0.12300000000000001,0.21,140.0,145.0,<
0.05585757887357326,0.1741424211264268,0.24200000000000002,141.0,146.0,<
0.15500000000000003,0.19900000000000007,0.294,142.0,147.0,<
0.20300000000000007,0.251,0.28200000000000003,143.0,148.0,<
0.043,0.13493883213128582,0.21751775214923869,144.0,149.0,<
0.06305840407111794,0.119,0.21,145.0,150.0,<
0.05506536600705319,0.17493463399294681,0.2453645235804763,146.0,151.0,<
0.15500000000000003,0.19900000000000007,0.298,147.0,152.0,<
0.20695416338999092,0.255,0.28600000000000003,148.0,153.0,+
0.03900000000000001,0.1311168081422359,0.21454835910013234,148.0,154.0,+
0.04299999999999999,0.13796346253847125,0.22136452358047634,149.0,155.0,<
0.06379917480245531,0.115,0.21,151.0,156.0,<
0.15500000000000003,0.19900000000000007,0.30200000000000005,152.0,157.0,<
0.21036957263065506,0.25895185210298655,0.2904303625027602,153.0,158.0,<
0.035067682673617866,0.12864747507352867,0.214,155.0,159.0,<
0.06620082519754472,0.111,0.21,156.0,160.0,<
0.15500000000000003,0.19900000000000007,0.30600000000000005,157.0,161.0,+
0.20695416338999092,0.26214242112642683,0.294,157.0,162.0,<
0.21181174226356422,0.263,0.29000000000000004,157.0,163.0,+
0.21415498858753565,0.25500000000000006,0.294,158.0,164.0,<
0.03203653746152876,0.13009419455257762,0.214,159.0,165.0,<
0.06694159592888206,0.107,0.21,160.0,166.0,<
0.15500000000000003,0.19900000000000007,0.31000000000000005,161.0,167.0,<
0.20300000000000007,0.263,0.298,162.0,168.0,<
0.215058404071118,0.267,0.2905483591001323,163.0,169.0,<
0.2157314921288375,0.2510676826736179,0.2974516408998677,165.0,170.0,<
0.067,0.10300000000000002,0.21,166.0,171.0,<
0.15500000000000003,0.19900000000000007,0.314,167.0,172.0,<
0.19900000000000007,0.26385757887357336,0.30200000000000005,168.0,173.0,<
0.21900000000000006,0.271,0.29345164089986764,169.0,174.0,<
0.21802882854552447,0.24803653746152873,0.298,170.0,175.0,<
0.067,0.09900000000000003,0.20945164089986765,171.0,176.0,<
0.15505840407111798,0.19894159592888214,0.31800000000000006,172.0,177.0,<
0.19500000000000006,0.2669415959288821,0.3054516408998677,173.0,178.0,<
0.223,0.2750000000000001,0.294,175.0,179.0,<
0.067,0.09506768267361788,0.20654835910013233,176.0,180.0,<
0.15579917480245534,0.1981424211264268,0.32200000000000006,177.0,181.0,<
0.19100000000000003,0.26940165039508945,0.30654835910013234,178.0,182.0,<
0.227,0.279,0.2945483591001324,179.0,183.0,<
0.067,0.09203653746152878,0.206,180.0,184.0,<
0.15814946243586983,0.19499295869055697,0.3260000000000001,181.0,185.0,<
0.18700000000000006,0.26853994553379273,0.30945164089986765,182.0,186.0,<
0.23100000000000004,0.28304583661000915,0.2974516408998677,184.0,187.0,<
0.15827198810451681,0.19167522951613034,0.32999999999999996,185.0,188.0,<
0.18300000000000005,0.27031763333978065,0.3105483591001324,186.0,189.0,<
0.23495185210298652,0.28758227947233145,0.2992910875082806,187.0,190.0,+
0.1558062161118984,0.19419378388810166,0.3340000000000001,187.0,191.0,<
0.15894863723832514,0.1870513627616749,0.33000000000000007,188.0,192.0,<
0.17900000000000002,0.2717407707313374,0.3134516408998677,189.0,193.0,+
0.23105840407111797,0.29104583661000916,0.30200000000000005,189.0,194.0,+
0.2389415959288821,0.2861882577364359,0.3014516408998677,189.0,195.0,<
0.23820082519754474,0.29104583661000916,0.30090328179973536,190.0,196.0,<
0.15505840407111798,0.1949415959288821,0.3380000000000001,191.0,197.0,<
0.159058404071118,0.18300000000000005,0.3305483591001324,192.0,198.0,<
0.17506768267361789,0.27420082519754474,0.31400000000000006,193.0,199.0,<
0.22779917480245535,0.29500000000000004,0.30600000000000005,194.0,200.0,<
0.2422008251975447,0.28294159592888213,0.302,195.0,201.0,<
0.23974077073133737,0.29500000000000004,0.2985483591001324,196.0,202.0,<
0.15500000000000003,0.19500000000000003,0.3420000000000001,197.0,203.0,<
0.1597991748024553,0.17900000000000002,0.33345164089986773,198.0,204.0,<
0.17203653746152878,0.2749346339929468,0.314,199.0,205.0,<
0.22620082519754475,0.299,0.31000000000000005,200.0,206.0,<
