x,y,z,parentid,vid,edgetype
0.15455040322580643,0.18562096774193604,0.11681451612903226,0.0,1.0,+
0.16246666666666687,0.1931395833333331,0.11542708333333332,0.0,2.0,<
0.1571493150684936,0.18983013698630133,0.13855479452054803,1.0,93.0,+
0.15764031007751997,0.19099689922480628,0.15979689922480603,2.0,3.0,<
0.1571035971223025,0.19136546762589968,0.18434388489208609,3.0,4.0,<
0.13999415204678364,0.18374853801169594,0.18489473684210553,4.0,5.0,+
0.15687172011661799,0.19320408163265362,0.21220991253644345,4.0,6.0,<
0.15788192419825128,0.19619825072886363,0.2386413994169102,5.0,85.0,<
0.16851655629139084,0.21047019867549682,0.25067218543046327,6.0,7.0,<
0.1558978658536584,0.19539634146341497,0.2593124999999989,7.0,8.0,+
0.15551593323216986,0.1964081942336877,0.27807738998482673,7.0,9.0,<
0.15533377308707183,0.19636939313984214,0.2988337730870707,8.0,73.0,<
0.1561616702355468,0.19216488222698128,0.3210867237687364,9.0,10.0,<
0.16070408163265296,0.1711292517006801,0.335102040816327,10.0,11.0,<
0.15439169909208877,0.19542282749675743,0.34032814526589045,11.0,12.0,<
0.15418414634146296,0.1936378048780494,0.3641804878048786,12.0,13.0,+
0.15391425260718353,0.193427578215528,0.3892630359212032,12.0,14.0,<
0.153936936936937,0.1923888888888895,0.4118798798798786,13.0,61.0,<
0.15221088435374103,0.1955210884353745,0.43431292517006825,14.0,15.0,<
0.13667952522255192,0.20968249258160246,0.43247181008902125,15.0,16.0,<
0.15184277620396597,0.19268413597733802,0.465141643059491,16.0,17.0,<
0.15217395727365157,0.1926531027466937,0.4962461851475097,17.0,18.0,<
0.1699902597402598,0.18712662337662364,0.5062467532467536,18.0,19.0,+
0.1515913528591351,0.1909595536959555,0.5219930264993048,18.0,20.0,<
0.15099620733249036,0.19000379266750964,0.5529152970922877,19.0,51.0,<
0.14029508196721294,0.17773770491803284,0.5721885245901638,20.0,21.0,<
0.15106055045871575,0.18973394495412846,0.5806935779816519,21.0,22.0,+
0.1253840579710145,0.1648876811594202,0.5845471014492752,21.0,23.0,<
0.1089291338582679,0.15072047244094486,0.5978740157480311,22.0,41.0,<
0.09636263736263741,0.13921978021978024,0.6085549450549458,23.0,24.0,<
0.07460169491525417,0.12583050847457636,0.6162881355932199,24.0,25.0,<
0.06672490706319704,0.1098921933085501,0.6205167286245344,25.0,26.0,+
0.048798742138364826,0.10759433962264145,0.615625786163522,25.0,27.0,<
0.15263934426229483,0.19010746812386176,0.6092021857923499,26.0,33.0,<
0.16145067698259202,0.16739264990328803,0.6104680851063844,27.0,28.0,<
0.15499031476997566,0.19527845036319585,0.6341888619854728,28.0,29.0,<
0.16244502617801032,0.2127225130890051,0.6464712041884811,29.0,30.0,<
0.16882580645161302,0.22764516129032253,0.6566903225806436,30.0,31.0,<
0.17826612903225805,0.2477862903225808,0.6593991935483868,31.0,32.0,+
0.18961797752808993,0.2717041198501872,0.6447116104868909,33.0,34.0,+
0.15445762711864405,0.15723728813559323,0.6112937853107341,33.0,35.0,<
0.19152542372881354,0.1819025423728816,0.5206567796610172,34.0,40.0,<
0.2102093023255814,0.17693023255813967,0.5335441860465128,35.0,36.0,<
0.22563461538461538,0.17751923076923068,0.5508605769230767,36.0,37.0,<
0.23242447916666692,0.16647916666666662,0.5522447916666681,37.0,38.0,<
0.25771468144044357,0.16413296398891952,0.5592160664819945,38.0,39.0,<
0.28644230769230666,0.15738636363636377,0.5614947552447559,41.0,42.0,<
0.3143371824480376,0.15384064665127034,0.5511062355658217,42.0,43.0,<
0.2773170731707319,0.12375000000000011,0.5618658536585385,43.0,44.0,+
0.29337086092715203,0.1778543046357617,0.5754039735099339,44.0,45.0,<
0.3433981481481486,0.15164506172839518,0.5292716049382709,45.0,46.0,<
0.11876893939393944,0.225939393939394,0.44808333333333383,46.0,47.0,<
0.10137414965986381,0.24233333333333373,0.46214965986394574,46.0,48.0,+
0.08557721518987335,0.2557468354430375,0.4757974683544304,46.0,49.0,+
0.06646864686468638,0.2741518151815183,0.4872838283828398,47.0,50.0,<
0.07094871794871795,0.23499145299145296,0.4886495726495724,51.0,52.0,<
0.10728070175438598,0.2623859649122808,0.4857894736842107,52.0,53.0,<
0.05165979381443303,0.2927164948453613,0.5018582474226795,53.0,54.0,<
0.03484824902723736,0.29738132295719855,0.5052996108949425,53.0,55.0,+
0.06969364161849706,0.3161734104046243,0.5220982658959527,53.0,56.0,+
0.014046666666666666,0.2717266666666666,0.5045200000000011,54.0,57.0,<
0.16447670250896035,0.15051254480286744,0.34945519713261564,57.0,58.0,<
0.16891546391752593,0.12546185567010312,0.3668082474226813,57.0,59.0,+
0.17413661202185793,0.10341803278688513,0.3742377049180328,58.0,60.0,+
0.14290123456790121,0.12688888888888897,0.38065432098765484,61.0,62.0,<
0.19631543624161077,0.12784563758389267,0.3889261744966443,62.0,63.0,<
0.1789341216216215,0.07492229729729746,0.380119932432432,62.0,64.0,+
0.18454574132492074,0.04509779179810724,0.3800220820189264,62.0,65.0,+
0.20500000000000002,0.07515254237288141,0.38662711864406835,63.0,66.0,<
0.14998994974874352,0.06777889447236188,0.3933517587939707,66.0,67.0,<
0.1269047619047619,0.05950000000000003,0.3972023809523812,66.0,68.0,+
0.23329949238578687,0.07688324873096453,0.38962436548223384,66.0,69.0,+
0.18956372549019587,0.021377450980392176,0.37636764705882225,67.0,72.0,<
0.18167058823529386,0.2261411764705882,0.26372549019607866,68.0,71.0,<
0.19485401459854024,0.24224817518248207,0.27662408759124113,69.0,70.0,<
0.20747500000000021,0.2565324999999999,0.289802499999999,73.0,74.0,<
0.22049593495934952,0.27268292682926826,0.29395934959349707,74.0,75.0,<
0.18508396946564892,0.26809160305343516,0.30715267175572525,75.0,76.0,<
0.2344253897550112,0.2882650334075722,0.30048329621380865,75.0,77.0,+
0.2514835820895524,0.31089552238805995,0.30031044776119464,76.0,78.0,<
0.25435028248587566,0.26655932203389815,0.3088531073446329,78.0,79.0,<
0.21834999999999996,0.30706111111111106,0.3160944444444446,78.0,80.0,+
0.20041139240506325,0.3291772151898734,0.32974683544303784,78.0,81.0,+
0.27232183908045976,0.25029885057471274,0.3088275862068967,79.0,84.0,<
0.26386274509803925,0.32764705882352946,0.296692810457516,80.0,83.0,<
0.12018930041152268,0.17193004115226324,0.1953497942386832,81.0,82.0,<
0.10054985754985762,0.1578433048433047,0.20475498575498585,85.0,86.0,<
0.07496439169139463,0.14882195845697344,0.21163204747774433,86.0,87.0,<
0.05451204819277104,0.13550903614457846,0.21306325301204787,87.0,88.0,<
