x,y,z,parentid,vid,edgetype
0.17763072776280303,0.19862533692722373,0.11186253369272238,0.0,1.0,+
0.17684729064039406,0.18871674876847291,0.11383990147783252,0.0,2.0,+
0.17757326892109498,0.19637520128824537,0.12914331723027372,0.0,3.0,<
0.10762411347517739,0.16220212765957462,0.5250851063829787,0.0,4.0,<
0.13905960264900677,0.174798013245033,0.5371192052980149,2.0,6.0,+
0.16519354838709674,0.1843410138248846,0.5243317972350227,2.0,7.0,<
0.17094736842105276,0.21077368421052647,0.13759473684210527,2.0,8.0,<
0.17234912718204487,0.18770074812967588,0.13873566084788033,4.0,5.0,+
0.17737701974865347,0.19243985637342903,0.15354578096947935,6.0,90.0,<
0.17424247226624406,0.1902757527733757,0.1760522979397781,8.0,9.0,<
0.1701214285714285,0.17949523809523804,0.19233095238095257,9.0,10.0,+
0.17539064856711944,0.19057466063348413,0.2029170437405735,9.0,11.0,<
0.17683646888567284,0.1895455861070913,0.2263270622286547,10.0,78.0,<
0.1772093373493976,0.19075451807228896,0.25046385542168603,11.0,12.0,<
0.17645634266886323,0.19193080724876432,0.2719209225700172,12.0,13.0,<
0.19481094527363182,0.197044776119403,0.2811915422885572,13.0,14.0,<
0.1766586921850079,0.19149760765550244,0.29353588516746276,14.0,15.0,+
0.17649433427762054,0.19200566572237948,0.31408356940509874,14.0,16.0,<
0.17650798722044703,0.1917092651757187,0.33563418530351463,15.0,62.0,<
0.17624071082390944,0.19180775444264941,0.3566348949919232,16.0,17.0,<
0.16014432989690727,0.19813659793814442,0.3658737113402053,17.0,18.0,<
0.17527318718381113,0.1936306913996626,0.3778853288364222,18.0,19.0,<
0.17542269736842137,0.19315296052631561,0.4003930921052626,19.0,20.0,+
0.17594621513944234,0.19224900398406386,0.42302988047808743,19.0,21.0,<
0.17803220338983053,0.1901661016949149,0.4439423728813602,20.0,46.0,<
0.18192063492063482,0.17832539682539664,0.4510396825396844,21.0,22.0,<
0.18714655172413786,0.1647629310344829,0.4623189655172415,22.0,23.0,<
0.17979966611018364,0.1898196994991653,0.46783305509181977,23.0,24.0,<
0.1797814313346226,0.19089555125725324,0.49368665377175824,24.0,25.0,<
0.18690492957746466,0.20448239436619728,0.5052077464788737,25.0,26.0,<
0.19179729729729733,0.21786036036036038,0.517828828828828,25.0,27.0,+
0.19836820083682008,0.23037238493723877,0.528234309623431,26.0,37.0,<
0.20557948717948718,0.2467743589743591,0.5291435897435888,27.0,28.0,<
0.2106975088967972,0.2643167259786479,0.5301174377224196,28.0,29.0,<
0.22079166666666655,0.27767708333333374,0.5208385416666677,29.0,30.0,<
0.22639344262295094,0.2572459016393441,0.5329180327868854,30.0,31.0,<
0.22902555910543118,0.2948274760383394,0.5076198083067112,31.0,32.0,<
0.19262337662337664,0.14926298701298718,0.47541558441558296,32.0,33.0,<
0.20243513513513503,0.1318216216216216,0.4865081081081065,33.0,34.0,<
0.19817857142857154,0.11973979591836761,0.4894591836734701,33.0,35.0,+
0.20967200000000016,0.10624400000000012,0.4828040000000001,34.0,36.0,<
0.2150324074074072,0.0896481481481482,0.4775949074074071,37.0,38.0,<
0.2252761904761904,0.07006984126984146,0.4631873015873019,38.0,39.0,<
0.19645864661654144,0.07914285714285725,0.47860150375939864,39.0,40.0,+
0.23172519083969456,0.095465648854962,0.4890687022900772,40.0,41.0,<
0.2355802997858673,0.05111349036402585,0.4456316916488246,41.0,42.0,<
0.1431075268817204,0.20288172043010763,0.37982526881720396,41.0,43.0,+
0.12801984126984142,0.20687103174603194,0.3939742063492055,41.0,44.0,+
0.11394193548387109,0.21244838709677424,0.39823225806451723,42.0,45.0,<
0.09585039370078763,0.21589763779527582,0.40795433070865866,46.0,47.0,<
0.07656756756756772,0.22459729729729766,0.41049189189189245,47.0,48.0,<
0.09258762886597942,0.19801030927835042,0.41831443298969023,48.0,49.0,<
0.10879754601226996,0.23532515337423326,0.43053987730061344,49.0,50.0,<
0.08968292682926807,0.17383739837398343,0.42223577235772375,49.0,51.0,+
0.05323598130841137,0.2327686915887851,0.41422897196261643,49.0,52.0,+
0.036195121951219426,0.21948780487804884,0.41132682926829295,50.0,54.0,<
0.03986874999999992,0.24155000000000035,0.4185156250000003,51.0,53.0,<
0.02486938775510198,0.24502040816326554,0.41570204081632756,54.0,55.0,+
0.05098642533936638,0.25518552036199127,0.4407330316742077,54.0,56.0,<
0.010619047619047601,0.25180952380952437,0.4143160173160171,55.0,60.0,<
0.02637647058823524,0.20094705882352937,0.40344117647058775,56.0,57.0,<
0.021878048780487765,0.19001626016260137,0.39900813008130104,56.0,58.0,+
0.21276470588235288,0.2012235294117648,0.2942329411764698,57.0,59.0,<
0.23219060773480651,0.20725138121546977,0.3065027624309389,60.0,61.0,<
0.24950503018108658,0.21252112676056348,0.31993360160965767,62.0,63.0,<
0.2701473684210523,0.21921052631578974,0.3193500000000008,63.0,64.0,<
0.2541249999999995,0.19124404761904742,0.33632738095238124,64.0,65.0,<
0.24271098265895935,0.23403468208092498,0.3434046242774567,64.0,66.0,+
0.25739310344827576,0.1689172413793103,0.3433586206896544,64.0,67.0,+
0.2942280405405407,0.2261790540540542,0.32389189189188955,65.0,69.0,<
0.31826409495548913,0.2313590504451041,0.3306201780415432,66.0,68.0,<
0.2919437229437227,0.2451774891774894,0.33657142857142835,69.0,70.0,<
0.29976777251184816,0.2040663507109004,0.33746919431279626,69.0,71.0,+
0.30704666666666636,0.1826866666666664,0.34266666666666634,69.0,72.0,+
0.31369767441860436,0.16191472868217083,0.34408527131782923,70.0,76.0,<
0.2838934911242601,0.26547928994082876,0.3483727810650888,71.0,75.0,<
0.32539179104477556,0.24306716417910476,0.3273432835820896,72.0,73.0,<
0.3461498127340822,0.25049812734082433,0.3238052434456922,73.0,74.0,<
0.16299682539682533,0.16667936507936504,0.202736507936508,76.0,77.0,<
0.15452291105121288,0.1518382749326147,0.21357412398921852,78.0,79.0,<
0.14638888888888893,0.13569444444444448,0.22446527777777742,79.0,80.0,<
0.13951683168316842,0.12104752475247513,0.23578415841584077,80.0,81.0,<
0.12930392156862766,0.09859313725490185,0.24569852941176462,81.0,82.0,<
0.11785915492957748,0.1332676056338031,0.2587464788732395,81.0,83.0,+
0.1226956521739133,0.08406719367588927,0.2569150197628462,82.0,84.0,<
0.11182438016528944,0.06085123966942167,0.26229958677685916,84.0,85.0,<
0.09587640449438219,0.09121348314606775,0.2660674157303369,84.0,86.0,+
0.1565884476534296,0.07797472924187751,0.2722996389891692,84.0,87.0,+
0.07425675675675675,0.10172072072072089,0.2704144144144146,85.0,89.0,<
0.10050221238938074,0.0331902654867257,0.2653849557522124,86.0,88.0,<
0.16732835820895525,0.22056119402985094,0.16076119402985067,90.0,91.0,<
0.1641572700296733,0.22610682492581585,0.18556676557863505,91.0,92.0,<
0.1657439024390246,0.22701829268292678,0.21175406504065034,92.0,93.0,+
0.20250000000000004,0.22690909090909103,0.21973376623376653,92.0,94.0,<
0.1567893660531701,0.22666053169734218,0.23661349693251554,94.0,95.0,+
0.12537333333333336,0.21886666666666668,0.2460399999999996,94.0,96.0,<
0.16236363636363652,0.23193939393939397,0.26644949494949516,96.0,97.0,+
0.18116582914572857,0.2403567839195981,0.27668844221105554,96.0,98.0,<
0.15436363636363634,0.2396780303030305,0.2976553030303028,98.0,99.0,<
0.16138636363636344,0.24476136363636336,0.3139545454545453,,,
